"","final_title","final_hit","filter_url","contentlist"
"222","n번방으로 윤짜장 장모가 쏙들어갔네요.","7398","https://www.clien.net/service/board/park/14749487?od=T31&po=7&category=&groupCd=community","      자 n번방 누구의 탐사보도인가요?       왜 하필 이때 나왔나요. n번방 당연히 처벌해야한다고 생각합니다.    다만 짜장 장모도 잊지맙시다.   "
"223","8자 코드 5개 주문했는데요...","2976","https://www.clien.net/service/board/park/14749486?od=T31&po=7&category=&groupCd=community","      15만 8천원 할인받으니...  기부니가... 좋습니다.                  "
"224","미국 방송에 나온 자가격리 전문가.jpg","17.9 k","https://www.clien.net/service/board/park/14749485?od=T31&po=7&category=&groupCd=community","            자가 격리 전문가 따위가 있을ㄹ... 있네요   "
"225","근데 n번방 박사가 일베든 아니든 그게 뭐가 중요한지 모르겠네요","2279","https://www.clien.net/service/board/park/14749483?od=T31&po=7&category=&groupCd=community","      안녕하세요.      어디선 진보라고 하고      어디선 일베라고 하고      그런걸로 막 싸우고 있던데         개인적으로 전혀 이해가 안되는게      그게 뭐가 중요한지 모르겠습니다.         그 양반이 어디를 지지하던, 어느 커뮤니티에 가입을 했던      그런거랑 상관없이         현행법에 따라서 아주 무겁게 처벌하면 그만인건죠.      일베것들이 반사회적인 짓거리 한게 한두번도 아니고         제 개인적인 생각인지는 모르겠습니다만      핵심이 아닌 지엽적인 부분들이 자꾸 수면위로 올라오면서 불필요한 마찰이 계속 생기는게 아닌가 싶은데         중요한건 이 양반을 처벌하고, 관련자들을 모두 색출해서 처벌하고,      아동 성범죄나 이런 사이버 음란 관련 범죄들의 구형도 엄청나게 강하게 만드는 등      향후 제도를 어떻게 바꿀것이냐로 얘기해야 하는게 아닌가? 싶습니다.      감사합니다.   "
"226","현재 눈이옵니다.","5308","https://www.clien.net/service/board/park/14749482?od=T31&po=7&category=&groupCd=community","      제가 사는곳에는 이미 거리가 텅텅 비었는데 눈까지오니까 뭔가 종말의 느낌이 드네요   어디에 계시든 건강조심하세요!      "
"227","국민 60% 면역이 코로나 종식 조건이라면","4389","https://www.clien.net/service/board/park/14749481?od=T31&po=7&category=&groupCd=community","      확산을 최대한 방어하면서   백신을 최대한 빨리 개발하는 것이 최선이겠네요.   장기전이 되겠군요. ㅠㅠ   부담이 적은가벼운 장기전이 되길...   "
"228","[팩첵] 미국·한국의 코로나19 확진자 발견일이 같다?","7897","https://www.clien.net/service/board/park/14749480?od=T31&po=7&category=&groupCd=community","      https://www.snopes.com/fact-check/covid-19-discovered-us-south-korea/      ...      사실입니다. 2020년 1월 20일.      그런데 한국 정부는 초창기부터 열심히 검사 능력을 키우고 공격적으로 테스트하고 확진자를 격리한 반면,   미국 정부는 1월 31일 중국 경유 여행객을 차단하고 자국민은 2주 자가격리하는 조치를 내린 뒤 어영부영 시간만 날리고 있었다고 합니다.      라는 내용이네요.   "
"229","셀트리온 회장 발언 신빙성 검증..","8171","https://www.clien.net/service/board/park/14749478?od=T31&po=7&category=&groupCd=community","      전세계가 코로나바이러스 치료제와 백신을 찾고 있습니다. 다른 회사들의 행보는 잘 모르겠지만, 셀트리온 회장의 발언에 대해서 믿어야 하는지 아니면 사기치는 것인지 판단하기가 쉽지 않네요.   이사람이 제시한 타임테이블을 보면 5월 말에는 죽이되든 밥이 되는 제품이 하나 나온다는 얘기가 되는데, 전세계인의 희망을 담보로 사기만은 치지 않았으면 좋겠네요.      "
"230","올해 어찌저찌 코로나 끝나도 올림픽 개최할 수 있을까요?","1833","https://www.clien.net/service/board/park/14749477?od=T31&po=7&category=&groupCd=community","      이번에 코로나로 구라친걸로 여러 선진국들한테 신뢰도 많이 잃었을텐데   이번에 신뢰의 아이콘으로 떡상한 한국에서 방사능 위험성을 계속 어필한다면 아예 취소 가능하지 않을까요?   "
"231","한국 정치 불변의 상수 30%","10.6 k","https://www.clien.net/service/board/park/14749475?od=T31&po=7&category=&groupCd=community","         저쪽은 참 정치하기 쉽습니다. 시작이 30%예요.      이쪽은 진짜 죽을둥 살둥, 밤잠 안 자고 두 달을 일해야 여기까지 오는데, 저쪽은 4년에 한 번씩 모여서 절만 하면 됩니다.   "
"232","미국 미시건도 전체 lock down 시작하네요","3917","https://www.clien.net/service/board/park/14749474?od=T31&po=7&category=&groupCd=community","      오늘 주시사가 미시건주 전체를 오늘 자정 12시부터 3주간 lock down 한다고 하네요.      그래서 일을 못해서 급여를 못 받을경우 실업급여를 3주간 실업 급여를 받으라고 하는데, 지금 찾아보니 최대로 받을수 있는 한도가   $1,400/month 이네요.      미국 평균 모기지 비용이 $ 1,029 /month 이고 여기에 세금 + 보험까지 하면 약 $1,500/ month 입니다.      그래서 회사에서 일을 잃어버릴 경우 통장에 잔고가 넉넉하지 못하거나, 집에 대한 모기지가 있다면 개인 파산은 시간문제 일듯 합니다.               "
"233","이게 우리나라였으면 어떤 일이 벌어졌을까요..?","4720","https://www.clien.net/service/board/park/14749473?od=T31&po=7&category=&groupCd=community","      상상도 하기 싫은데 기레기랑 종교인이라고 주장하는 세뇌당한 사람들, 일부를 제외한 건물주, 그네공주 지지자 등에서 각종 욕이랑 탄핵을 떠들어댔겠죠.      촘촘한 방역망 구축보다는 저 위에 나열한 것들 다수가 계속 주장하던대로 중국인 입국금지니 뭐니를 했다면 결국 이탈리아나 미국 등 국가들처럼 됐을거 같아요.      비난을 감수하고 항상 답답하게 정석대로만 하는 이번 정부는 이번에도 틀리지 않았음을 증명해주네요.      너무 투명하고 민주적이고 어려운 길로만 가서 이러다 지지자들 잃고 탄핵 주장하는 것들 공격에 당할 수도 있겠다는 불안한 마음이 있었는데    뻔히 보이는 그것들 다음 수인 경제, 부동산 망했으니 책임져 라는 공격에도 잘 이겨내시리라 믿고 지지하겠습니다.   "
"234","벤쿠버 공항 풍경","6710","https://www.clien.net/service/board/park/14749472?od=T31&po=7&category=&groupCd=community","      벤쿠버에서 환승 기다리고 있습니다.   중국 사람들의 한 절반쯤은 사진과 같은 방진복 비스무리한 것을 입고 있네요.   부직포같은 재질도 있고 나일론 재질 같아 보이는 제대로된 옷도 보입니다.   신발까지 덧신을 한 사람도 있고, 보안경을 낀 사람들도 많아요.      좀 오버한다 싶기도 하다가 코로나가 무섭긴 무섭구나 싶네요   "
"235","이 시국 게임 레전드.jpg","11.9 k","https://www.clien.net/service/board/park/14749471?od=T31&po=7&category=&groupCd=community","                  옹졸한 자의 최후 ㅋㅋㅋㅋ      2020에서 마지막 0에 선 찍찍 긋고 1로 써서 출시하려므나   "
"236","한때 기아치어리더중 여신이라했던 김맑음","9003","https://www.clien.net/service/board/park/14749467?od=T31&po=7&category=&groupCd=community","      가수한다고 2년돔안인가 치어리더 안하다가 SK로 갔네요ㅠㅠ 원민주는 엘지로...   김한나는 영입했지만ㅠㅠ   기아팬으로서 눈뜨자마자 놀랬네요   "
"237","N번방 일베충들 근황.jpg","23.6 k","https://www.clien.net/service/board/park/14749466?od=T31&po=7&category=&groupCd=community","               1.남원은 전북   SBS 기사 원문엔 출신 없습니다.      일베충들 조주빈 전라도 출신이라고 온라인 커뮤니티등에 전방위적으로 여론전 펼치고 있는중입니다(실제 유튜브에서 저런류 활동 글 퍼나르는 일베충들 여러 목격했습니다)      하는짓이 네오나치 kkk랑 비슷한데 그보다 더 졸렬하고 찌질 ...   "
"238","국뽕 차원이 아닙니다. 이게 얼마나 대단한 일이냐면요...","9966","https://www.clien.net/service/board/park/14749465?od=T31&po=7&category=&groupCd=community","      중국, 일본 조작하는거 다 압니다.   또한, 대한민국이 코로나19 정직하게 쌈싸먹고 있는거... 195개국 ! 전 세계가 다 압니다.   세계가 경험하지 못했던 코로나 펜더믹 사태 앞에서   대한민국이 독보적으로 대처했던 그!!! 자세!!!   한국 위상이 얼마 만큼 격상될지 예측이 안 될 정돕니다.    외노자 한마디 !!!      주모 !!!!!   "
"239","셀트리온에 낚인 호구입니다","6422","https://www.clien.net/service/board/park/14749464?od=T31&po=7&category=&groupCd=community","      어제 콘트라 치료제나 백신이라도 개발한 줄로 알고 셀트리온 주식을 15만원 x 10주 사서 종가 17.5만원 일단 성공했으나 장 마감 후 시장 반응이 싸늘하면서 장외가 폭락 ㅠㅠ 친구나 주위에서 주가 올릴려고 셀트에서 장난 친건데 낚시에 걸렸다며 조롱하는데 미치겠네요 ㅠㅠ 제약및 바이오 회사들이 주가 띄우려고 사기성 장난 많이 친다는 이야기는 익히 들어 아는데 설마 대장주라는 셀트까지 그럴까 싶어 심난합니다   "
"240","아키라 예언 적중이네요","10.3 k","https://www.clien.net/service/board/park/14749463?od=T31&po=7&category=&groupCd=community","         작가들은 예지력이 뛰어난 듯 하네요.   중지다 중지!      "
"241","'中 후베이성 퇴원 후 재발자 최대 6천명…무증상 환자도 4만여명'","6418","https://www.clien.net/service/board/park/14749462?od=T31&po=8&category=&groupCd=community","            -중국 경제매체 차이신(財新)은 중국 내에서 무증상 감염자가 여전히 나오고 있으며,   이런 가운데 후베이(湖北)성에 투입됐던 의료진의 철수도 잠정 보류      -후베이성 위생건강위원회는 ""재발 환자가 코로나19를 전염시킨 사례는 없다""며   ""처음 확진 판정을 받았을 때 확진자 통계에 잡힌 만큼, 퇴원 후 양성 반응이 나왔다고 하더라도   신규 확진자로 중복 집계를 하지 않는 것이 당연하다""고 밝혔다.      ..기사 읽어보니 중국은 양성 확진이 나와도 무증상인 경우, 별도로 집계하지만 대외에 공개하지 않고 있었네요;;;   "
"242","한번 제작해서 두번 팔기!","4206","https://www.clien.net/service/board/park/14749461?od=T31&po=8&category=&groupCd=community","            그네누나..감옥에서 보고 계신가요   드디어 창조경제를 실천합니다   "
"243","아무튼 전 한국 코비드19 방역을 위해","2048","https://www.clien.net/service/board/park/14749460?od=T31&po=8&category=&groupCd=community","      원래도 집에 있지만 더욱 격렬하게 -_- 집에만 있도록 하겠습니다. 어제(월요일)은 병원에 가서 약 타왔는데요 오늘은 만약 나간다면 집 앞 슈퍼에 다녀올 것 같네요. 좀 더 컨디션이 좋다면 걸어서 한강공원에 다녀올 수 있겠네요. 물론 마스크 착용은 기본입니다.   "
"244","FPS 역사적인 2020년 3월이네요.","4208","https://www.clien.net/service/board/park/14749458?od=T31&po=8&category=&groupCd=community","      하이퍼 FPS 의 귀환. 왕의 귀환... 둠 이터널      FPS의 길을 또 다시 인도하다... 하프라이프 알릭스      둠 이터널은 더 설명할 필요가 없을것 같고, 하프라이프 알릭스는 방송 보는 내내 감탄사가 나오네요.         FPS 역사의 쌍두마차가 동시에 귀환하는 기념비적인 2020년 3월인것 같습니다.      끝까지 방송 보고 싶은데 스포가 될것 같아 VR을 구입하는 그날을 기약하며 끕니다.   "
"245","한국은 어떻게 커브를 납짝하게 만들었나.뉴욕타임즈","35.8 k","https://www.clien.net/service/board/park/14749457?od=T31&po=8&category=&groupCd=community","      오랬만에 글써보네요! NYT 정문에 올라온지 10분 정도 된 따듯한 기사입니다.      The country showed that it is possible to contain the coronavirus without shutting down the economy, but experts are unsure whether its lessons can work abroad.      [한국은] 경제를 셧다운 하지 않고 코로나 바이러스를 막을수있다는걸 보여줬지만 전문가들은 한국의 교훈이 다른 나라에서도 가능한지 확신하지는 못한다.      대략 짦막하게 번역 해보면:      - 중국외에 코로나를 잡고있는 나라는 한국 뿐임   - 중국, 유럽 그리고 미국과는 다르게 락다운 따위는 쓰지 않음   - 이태리와 시작부터 많이 비교된 한국임. 하지만 지난 토요일에 이태리는 739명의 사망자가 나왔지만 한국은 단 2명   - WHO는 한국처럼 다 잘 할수있다고 한국좀 배우라고함. 하지만 한국의 정부 관계자들은 아직 안끝난거라며 주의를 함   - 여튼 전 세계적으로 15000명의 사망자를 내고있고 경기와 보건시스템을 박살넨 가운데 많은 전문가들이 한국이 어떻게 이걸 하고있는지 공부중임. 결과적으로 별로 어렵지는 않은것들임: 빠른 액션, 광범위한 테스트, 확진자 경로 추적, 그리고 엄청난 국민의 참여.   - 전 FDA 수장은 계속 한국을 모델로 해야한다며 발언을 함.      아.. 생각보다 엄청 긴 기사네요 ㅡㅡ;;;. 여기까지만 하겠습니다.....      [업데이트]   쓰고나니 결론을 안썼네요 ㅋㅋ.      기사 결론 요약:      - 그렇게 어렵거나 비싼 방법을 쓰지 않는게 한국임   - 다른 나라들이 한국을 못따라 한다면 이런 이유임: 정부의 의지, 국민의 의지, 그리고 시간   - 이미 많은 나라들에게는 한국의 모델이 이미 늦어버렸을수있음   - 전 FDA 수장은 이렇게 말함 ""미국은 한국처럼 되기에는 이미 늦었다. 하지만 이태리 처럼 되지 않게 모든걸 다 해야한다""      "
